"","ct2010","PM.09","BC.09","NO2.09","O3.09","SO2.09","PM.10","BC.10","NO2.10","O3.10","SO2.10","PM.11","BC.11","NO2.11","O3.11","SO2.11","PM.12","BC.12","NO2.12","O3.12","SO2.12","PM.13","BC.13","NO2.13","O3.13","SO2.13","PM.14","BC.14","NO2.14","O3.14","SO2.14","PM.15","BC.15","NO2.15","O3.15","SO2.15","PM.16","BC.16","NO2.16","O3.16","SO2.16","PM.17","BC.17","NO2.17","O3.17","PM.18","BC.18","NO2.18","O3.18","PM.19","BC.19","NO2.19","O3.19","PM.20","BC.20","NO2.20","O3.20"
"11","10012",13.0178631676568,1.8735595676634,35.5950906541612,20.1214491526286,9.41344059838189,11.930349667867,1.76481495963203,32.535793516371,27.5108615027534,6.17120514975654,12.247101465861,1.9092007610533,32.8904622395833,25.8956775665283,7.88495386971368,11.2544084125095,1.69305547078451,30.6618086496989,27.4435443878174,4.57168425454034,11.0860822465685,1.67904240555233,29.8068866729736,24.9181745317247,2.44833532969157,11.4087297651503,1.72134386168586,28.6297526889377,26.3058944278293,2.83402525054084,10.6789131164551,1.70424604415894,26.6737289428711,27.2050211164686,1.09696284267637,9.69279988606771,1.6052727037006,26.3463859558105,29.8180306752523,0.384188307656182,9.13996198442247,1.25668038262261,26.0378153059218,25.0527129703098,9.08578417036268,1.13766622543335,25.2586561838786,26.16412141588,10.7459899054633,1.20804267459446,23.8860543568929,25.0397608015272,8.99398771921794,0.729570355680254,21.6828854878743,28.506662580702
"12","10013",13.0727780024211,1.8562001546224,36.0420951843262,19.9309752146403,6.31340742111206,11.9734264373779,1.75152285893758,33.0255907694499,27.4583943684896,4.07012939453125,12.3555970509847,1.88961991469065,33.3357779184977,25.745924504598,5.2561175664266,11.3202714920044,1.67849729855855,31.011732228597,27.2789789835612,3.02690679232279,11.1139305114746,1.66142250696818,30.2126143137614,24.8035157521566,1.58848921457926,11.471896870931,1.70193562507629,28.9714033762614,26.3345951080322,1.89520116647085,10.8639338175456,1.68444615205129,27.092423248291,27.1092175801595,0.751601485411326,9.85459715525309,1.58951127529144,26.8113346099854,29.8143249511719,0.266412101189295,9.2793638865153,1.32398161888123,26.3461925506592,24.9871482849121,8.9778034845988,1.21434757709503,25.5724489847819,26.1751846313477,9.49055188496908,1.14245259364446,24.2878223419189,25.0067733764648,8.0090713818868,0.684988391399384,21.992978922526,28.2898241678874
"13","10014",12.1890404349879,1.61244601952402,32.5363050761976,21.8276463558799,7.01687235581247,10.8412958948236,1.50904938421751,29.7370654658267,28.8074343831916,4.59607124328613,11.5424411673295,1.58827737758034,30.4187447397332,27.2050852524607,5.88091219098944,10.428575766714,1.4666965007782,28.1778477116635,29.0022562930458,3.51446747779846,10.2872514222798,1.4388300933336,27.4573163484272,26.1372339349044,1.95122370594426,10.6701457374974,1.46630773418828,26.2971140208997,27.4770371286493,2.21776048133248,10.2726465024446,1.43291421313035,24.9485136333265,27.9153411262914,0.875480062083194,9.15980032870644,1.33471255239687,24.81704651682,30.6194617622777,0.296491783700491,8.67317837163022,1.13228714466095,24.3905303352758,25.8143193094354,8.37612445730912,1.02768550734771,23.5432150991339,26.8851693805895,9.1225774162694,0.987375742510745,22.4583819539923,25.2998125176681,7.94276312777871,0.673910605280023,20.3198042417827,28.971621162013
"14","10016",15.272962808609,1.87313611060381,43.9429218769073,15.7385288476944,10.4830463528633,14.4804623126984,1.77279192954302,39.7995235919952,23.5035507678986,7.19454410672188,14.1606788039207,1.84712526202202,39.7896406650543,22.1183913946152,8.95311370491982,13.4562083482742,1.73221690952778,37.8987685441971,23.565908908844,5.31909140944481,13.4340704083443,1.70757060497999,36.6882750988007,21.4809371232986,3.23858247697353,13.4817566275597,1.7280338704586,35.3287863731384,22.5259228944778,3.40863834321499,11.9795582890511,1.69389897584915,31.7917798757553,24.6775360107422,1.38543593883514,11.1601518392563,1.58268082886934,30.783761382103,27.1697542667389,0.437956407666206,10.5593689680099,1.16577097028494,30.8435137271881,21.894094824791,10.4764736890793,1.31620818376541,29.2879327535629,23.6470435857773,10.2101681828499,1.13740551099181,26.593906879425,23.7164740562439,8.42667898535728,0.684897482395172,24.4554597139359,27.4179021120071
"15","10017",15.8580593532986,1.76011872291565,45.2839228312174,15.2616410785251,8.8205099635654,15.208394156562,1.67126970820957,40.9057312011719,23.1532825893826,6.12888775931464,14.6323970158895,1.69798751672109,40.8133884006076,21.8862891727024,7.58067083358765,14.0323269102308,1.64482964409722,38.9812969631619,23.3217743767632,4.52959924274021,14.0432470109728,1.61152871449788,37.7078734503852,21.3055498335097,2.79904543028937,13.9709056218465,1.61601324876149,36.3231252034505,22.2127378251817,2.82944912380642,12.183754073249,1.57184810108609,32.4771041870117,24.6462247636583,1.17608965767754,11.4164021809896,1.45907057656182,31.2899653116862,27.0876630147298,0.366342435280482,10.8208351135254,1.06295214758979,31.4110001458062,21.6708952585856,10.7123316658868,1.32472185293833,29.2141314612495,23.9394103156196,10.5547935697767,1.1666438182195,27.2528243594699,23.7319460974799,8.01789633433024,0.654920048183865,25.2764305538601,27.4253576066759
"16","10018",15.2020691871643,1.97217390537262,41.5930013656616,17.5952239990234,7.74839930534363,14.1921144485474,1.86749386787415,37.623345375061,25.0521999359131,5.27622752189636,14.1948231697083,1.95437186956406,37.8939197540283,23.6189798355103,6.59262166023254,13.3774411201477,1.82072824239731,35.9298191070557,25.4334924697876,4.07088489532471,13.3758173942566,1.81049416065216,34.9207038879395,23.004665184021,2.45101271867752,13.4820744514465,1.83759976625443,33.4474742889404,24.0799495697021,2.55844200849533,12.2984709739685,1.79268196821213,30.5694093704224,25.6693407058716,1.07386419773102,11.3423890113831,1.67457389831543,29.7731899261475,28.3608654022217,0.335042722523212,10.7752055168152,1.28067409396172,29.6653144836426,22.9422414779663,10.4348640441895,1.39082775115967,28.5841541290283,24.518727684021,10.9430872917175,1.28356473445892,27.1503374099731,23.5827814102173,8.84631156921387,0.746733325719833,25.1103763580322,27.6221263885498
"17","10019",13.7898105978966,1.53901176154613,39.4300991296768,18.4214959144592,7.64460137486458,12.7944726347923,1.45358500629663,35.4253371953964,25.905259013176,5.27075056731701,12.7943478226662,1.47775983810425,35.717497587204,24.6713299751282,6.5444620847702,11.9830092191696,1.41947680711746,33.7607085704803,26.5700991153717,4.09041480720043,11.987980723381,1.40060702711344,32.7819722890854,24.0290625095367,2.42272529751062,12.0319183468819,1.40464069694281,31.2862960100174,24.8881155252457,2.48431438207626,10.7962005138397,1.34590738266706,28.4817267656326,26.5372356176376,1.03937289863825,9.79171478748322,1.23342538625002,27.6183596849442,29.1175172328949,0.320022956468165,9.38443663716316,1.04672393575311,27.8704686164856,23.8265182971954,9.65908855199814,1.14885539188981,26.853902220726,25.3136056661606,9.8333086669445,1.07189963012934,25.3217335939407,24.3059884309769,7.82077661156654,0.657257568091154,23.5226535797119,28.2296345233917
"18","10020",16.8198041915894,1.83012541135152,50.0106080373128,12.655517578125,8.62488540013631,16.4814387957255,1.73381964365641,44.7532043457031,21.1117719014486,5.97314103444417,15.3194219271342,1.80512531598409,44.2608547210693,19.6995712916056,7.3961451848348,14.9314215977987,1.68818608919779,42.4827562967936,21.1716858545939,4.52705526351929,15.0020001729329,1.67565645774206,41.0821062723796,19.5989020665487,2.7186450958252,14.7654074033101,1.69391077756882,39.2423343658447,20.6589895884196,2.77836124102275,12.3719534873962,1.64730389912923,34.2973899841309,23.7405859629313,1.16684504350026,11.702277024587,1.5302606622378,32.7735516230265,26.3690640131632,0.361882756153742,11.111190478007,1.12083822488785,33.3521649042765,20.5970656077067,12.0051978429159,1.49129633108775,32.2830963134766,22.4397875467936,12.3936161994934,1.39448080460231,29.8817993799845,22.6044069925944,9.1785995165507,0.731908758481344,27.6510928471883,26.4664497375488
"19","10021",13.0376831401478,1.67086845094507,35.5435900254683,20.3228402571245,12.8174442811446,12.0150094465776,1.58818586306138,32.1731758117676,27.65399499373,9.03079266981645,12.2084725119851,1.69782310182398,32.6424482518976,26.8987133719704,11.1333632035689,11.3300007906827,1.50430992516604,30.6577434539795,28.5898283178156,6.68682271784002,11.2621614282781,1.51402478868311,29.7012994939631,25.743748924949,4.36348973621022,11.3052178296176,1.5329090681943,28.7005668986927,26.1404271559282,4.04272190007296,10.2583407488736,1.48438054865057,26.5497257926247,27.6607034856623,1.56759751926769,9.2297962362116,1.37241850116036,25.7188566381281,29.7947441447865,0.474448575214906,8.91528155586936,1.04095244407654,25.9157293493097,24.9481301741167,8.86050380359996,0.953016942197626,24.2413472262296,26.6349608681419,7.98929166793823,0.807106776670976,22.7951263080944,25.6768443367698,6.77411859685724,0.574461367997256,21.5023071982644,29.1741619110107
"20","10022",14.9437898489145,1.73394536972046,43.6389397841233,16.0567624752338,8.80257492799025,14.1748261084923,1.64659556975731,39.3587156442495,23.895086141733,6.16167919452374,13.8318160130427,1.69707758610065,39.342049231896,22.7734787280743,7.59975561728844,13.1524260594295,1.60406771989969,37.4996224916898,24.2611659123347,4.55893004857577,13.1495767006507,1.58415883321028,36.2674346336952,22.1089706420898,2.788842017834,13.1037313021146,1.59278081013606,34.9314790872427,22.8642525306115,2.76872150714581,11.5247844549326,1.54625659722548,31.2962050804725,25.2301107553335,1.13418144446153,10.6769586709829,1.43255000848037,30.1183278010442,27.5870629824125,0.348294407129288,10.1772223986112,1.05886271366706,30.3582700582651,22.2620011843168,10.1576693608211,1.21470507750144,28.4885801168588,24.2735594235934,9.94976564554068,1.07623837085871,26.1928201822134,24.1782809037429,7.71608682779165,0.63279350904318,24.6357668363131,27.7267473660983
"21","10023",12.3916323343913,1.50164491335551,33.268714650472,21.1430254618327,9.87849969863892,11.1512742360433,1.42039527893066,29.9471981048584,28.2126336415609,6.83089075088501,11.6372489929199,1.48528854846954,30.6354523976644,27.2254174550374,8.47737595240275,10.641032854716,1.35506347020467,28.5521959940592,29.3721661885579,5.36181271870931,10.5982869466146,1.35981834729513,27.8317179361979,26.2568941752116,3.29874370892843,10.7196108500163,1.37021277745565,26.535248819987,26.8691679636637,3.09413809776306,9.99042326609294,1.30851476987203,24.9600098927816,27.7775196075439,1.26723497708639,8.81790390014648,1.19567734003067,24.3759197235107,30.2357392628988,0.390866448481878,8.5337028503418,1.03848598003387,24.4619719187419,25.2362344106038,8.44256903330485,0.948276126384735,23.1274879455566,26.7763395945231,7.76894747416178,0.819311412175496,22.0424311319987,25.1314547220866,6.61361083984375,0.583172861735026,20.6158323923747,28.8777617136637
"22","10024",12.0093566974004,1.47944928208987,30.7289691766103,21.4896852970123,11.2780561049779,10.8194439808528,1.42112200458844,27.4941488901774,28.8395627339681,7.78628997008006,11.3472644090652,1.48449373245239,28.1750262578328,28.0850240389506,9.69120568037033,10.2971019347509,1.32397928337256,25.9308280944824,30.4078348477681,6.19102160135905,10.1848431825638,1.34698741137981,25.3971761862437,27.104505777359,4.10982812444369,10.2535672585169,1.344970703125,23.9896365006765,27.5442921320597,3.62136620283127,9.66902383168538,1.27303108076255,22.9005550543467,28.1717228094737,1.44677381962538,8.39879014094671,1.15765898178021,22.2783845265706,30.587104956309,0.449739659825961,8.21779131889343,0.99369353801012,22.4572177728017,25.676288763682,8.02594908078512,0.857555578152339,21.4140343666077,27.184654156367,7.29270082712173,0.748519591987133,19.9487937291463,25.5309739907583,6.27773662408193,0.565638405581315,18.9668188889821,28.8661898771922
"23","10025",12.1884604408627,1.42846705800011,32.076022647676,20.8712300800142,11.2589604968116,11.1351217542376,1.39009857177734,28.729763848441,28.588052931286,7.76187551589239,11.5298450560797,1.4307226169677,29.2631921314058,27.9792306990851,9.68499036062331,10.5009225209554,1.28000351928529,26.9379515874953,30.3101994650705,6.17873203186762,10.3400409789312,1.3065463361286,26.4471256619408,27.0473181406657,3.88589618319557,10.3477577481951,1.28919465201242,24.942085084461,27.3931203569685,3.67484836351304,9.70404720306396,1.21006806691488,23.8346324194045,28.0641289665585,1.44430133274623,8.4205447605678,1.09426964748473,23.0684442974272,30.4556281680153,0.455302960815884,8.28153444471813,0.969298042002178,23.3464491707938,25.5397561391195,8.08178413481939,0.865930531706129,22.1618025643485,27.323117574056,7.12116368611654,0.749520154226394,20.4242621830532,25.850165775844,6.19465460096087,0.563803942430587,19.3189884367443,28.9769699459984
"24","10026",11.7657855987549,1.42018876075745,32.1642648696899,21.1701148986816,8.32635335922241,10.7403967857361,1.39564657211304,28.8656063079834,29.1424121856689,5.73905034065247,11.2057757377625,1.4360168337822,29.2935625076294,28.7099666595459,7.17816462516785,10.1342209815979,1.26933773756027,26.9202920913696,30.9360836029053,4.51125791072845,9.90771923065186,1.30076826810837,26.419437789917,27.6950601577759,3.16183526515961,9.92850341796875,1.27555739879608,24.9913614273071,27.9104042053223,2.81710312366486,9.39806022644043,1.19508756399155,23.9164361953735,28.6352626800537,1.14800398349762,8.07938828468323,1.08000473976135,23.0484582901001,30.9156427383423,0.358486333489418,8.00389018058777,0.977579498291016,23.440558052063,26.1175851821899,7.74318113327026,0.849229973554611,22.2946485519409,27.9735080718994,6.94378566741943,0.765074843168259,20.2992149353027,26.73792552948,6.28892178535461,0.565721136331558,19.3417581558228,29.4313688278198
"25","10027",11.6582929066249,1.38885231103216,31.5992621013096,21.2558337620326,8.26789135592324,10.6432362624577,1.38087654539517,28.3033566474915,29.4521204403469,5.63725711618151,11.1656347683498,1.38934532659394,28.7056053706578,29.0532199314662,7.0914067200252,10.0329259123121,1.24749782255718,26.2346654619489,31.4195084571838,4.51403135912759,9.75436793054853,1.28016364574432,25.8539417130607,28.1123958996364,3.09897921766554,9.78959832872663,1.23729995744569,24.2771700450352,28.3301427704947,2.60871035712106,9.42630818911961,1.14961247359003,23.5139132908412,28.7537908554077,1.07479506731033,8.03065833023616,1.03261086770466,22.6087630135672,31.1630230631147,0.342096053063869,7.98354756832123,0.970183721610478,23.0085807527815,26.3366537775312,7.55975145953042,0.842944805111204,22.0207823344639,28.2613628932408,6.968373468944,0.775607962693487,19.821512903486,27.0106681415013,6.37327921390533,0.58214559512479,19.039676461901,29.5939592633929
"26","10028",12.936262512207,1.74392774105072,34.3487417221069,20.8081027984619,14.8421962738037,11.951714515686,1.66387946605682,31.0940240859985,28.2168088912964,10.4448498725891,12.1465291976929,1.82722371816635,31.6013540267944,27.6038410186768,12.9068359375,11.2533892631531,1.54358166456223,29.5296495437622,29.3934503555298,7.7897189617157,11.1534970283508,1.57939544916153,28.6771785736084,26.3960140228271,5.24552505016327,11.1669631004333,1.60847928524017,27.6628755569458,26.6811876296997,4.65838680267334,10.1590650558472,1.55911440849304,25.8466682434082,28.0136903762817,1.77428489923477,9.08659372329712,1.44471197128296,25.0260034561157,30.1093063354492,0.536911800503731,8.82815370559692,1.09590908885002,25.2387149810791,25.3223255157471,8.73718185424805,0.93315082192421,23.5557123184204,27.0874742507935,7.97049155235291,0.809078699350357,22.2972858428955,25.9114372253418,6.62582850456238,0.568494910001755,20.9973304748535,29.265961265564
"27","10029",11.6148727416992,1.41041964530945,29.9901652526855,22.7371907043457,7.73629528045654,10.4552517318726,1.3825349187851,27.1248487854004,30.3095213317871,5.40176780700684,11.1439561080933,1.39403296470642,27.7316329956055,29.9840068817139,6.72423408508301,10.0290378570557,1.28426383018494,25.4506604003906,31.9504808807373,4.07823943138123,9.80361759185791,1.29264008045197,24.836076965332,28.6060662078857,2.81814692497253,9.91435821533203,1.26411612510681,23.8650411987305,28.6848073577881,2.6295733499527,9.51838802337647,1.18798693656921,22.9492523193359,29.4593089294434,1.06925457954407,8.23518562316895,1.07676057338715,22.1984359741211,31.4840950775146,0.31945919573307,8.12698493957519,0.942165043354034,22.3912022399902,26.9005624389648,7.48947816848755,0.830476455688477,20.908563079834,28.7061750793457,7.07426328659058,0.76427166223526,19.3683028411865,27.4070040893555,6.35419918060303,0.561403441429138,18.7160568237305,30.1700449371338
"28","10030",11.3935103416443,1.49170309305191,31.6334249973297,21.2537801265717,8.70163416862488,10.4686189889908,1.48768576979637,28.3686330318451,29.6922791004181,5.89832907915115,10.9384464025497,1.53778518736362,28.6806962490082,29.3990752696991,7.4484207034111,9.79782390594482,1.32330085337162,26.1749887466431,31.7064292430878,4.70436191558838,9.46332812309265,1.37396913766861,25.7901971340179,28.422447681427,3.25448727607727,9.48291885852814,1.33467563986778,24.2419364452362,28.5687742233276,2.81480371952057,9.12893831729889,1.25106354057789,23.5624196529388,28.9333910942078,1.16046065837145,7.715067923069,1.13254688680172,22.5506753921509,31.3276088237762,0.37439912930131,7.71462869644165,1.00289811939001,23.0788269042969,26.5948746204376,7.43260937929153,0.814518079161644,22.1129553318024,28.5685708522797,6.86375141143799,0.766292408108711,20.1112582683563,27.2649209499359,6.43606406450272,0.59171137958765,19.2456135749817,29.5446796417236
"29","10031",11.4975466198391,1.43562919563717,30.4865594440036,21.6399453481038,9.6767209370931,10.5373255411784,1.43886107206345,27.2014397515191,30.1211511823866,6.5012420018514,11.0624570316739,1.45410720507304,27.5664542516073,29.7568348778619,8.23238560888502,9.87219254175822,1.27984046273761,25.0117129219903,32.2571141984728,5.31216851870219,9.52826674779256,1.3271763059828,24.7416570451525,28.8953111436632,3.78507953219944,9.54460112253825,1.2738157775667,23.026242574056,29.1079733106825,3.08299820952945,9.32984844843546,1.18456220957968,22.6474138895671,29.1337807973226,1.29270225101047,7.85540503925747,1.06365013122559,21.6642895804511,31.7258467144436,0.429272587100665,7.83838264147441,0.984573695394728,22.1237569385105,26.8839513990614,7.29413578245375,0.818744109736549,21.178380118476,28.9747745725844,6.83398156695896,0.76233618789249,18.7514965269301,27.719477335612,6.29144295056661,0.587970723708471,18.5175498326619,29.7296699947781
